TIER,REGIÃO,RESULTADO,DATA,SEM,Nome de Familia,Kill,Death,STREAK,DMG APP,DMG REC,CC,SELF HEAL,ALLY HEAL,PINO DMG,CNON ACC,CNON DEST,CNON DIST,TRAPS,DAED TIME,SURV TIME
,,,08/05/2026,Sex,MitinGOD,3,6,1,"108,900","257,100",12,"192,000","12,222","1,000,000",0,0,0,0,00:02:10,00:23:18
,,,08/05/2026,Sex,Desecrate,5,2,2,712,"55,055",406,"38,236","2,371","2,142",0,0,0,1,00:00:29,00:24:59
,,,08/05/2026,Sex,Japah,0,2,0,"11,796","170,500",7,"157,800","23,598","19,818",0,0,0,1,00:00:50,00:24:38
,,,08/05/2026,Sex,Haro33,19,12,2,"593,200","275,800",45,"180,100","19,954","7,600,000",0,0,0,0,00:04:09,00:21:19
,,,08/05/2026,Sex,PAULAOl,33,7,4,"840,800","303,500",50,"233,500","94,489","6,900,000",0,0,0,0,00:02:35,00:22:53
,,,08/05/2026,Sex,LinnWatts,3,8,1,"109,800","148,000",105,"60,592","9,782","3,300,000",251,0,250,0,00:02:39,00:22:49
,,,08/05/2026,Sex,Mayke,0,7,0,"1,715","319,000",12,"235,100","946,500",0,0,0,0,0,00:02:35,00:22:53
,,,08/05/2026,Sex,Honsberg,0,9,0,"4,027","269,900",10,"164,300","654,400","26,876",0,0,0,0,00:03:08,00:22:20
,,,08/05/2026,Sex,Goushin,12,13,4,"407,500","325,900",36,"155,900","81,512","630,000",0,0,0,0,00:04:07,00:21:21
,,,08/05/2026,Sex,Arquitorto,2,13,1,"90,605","407,200",15,"255,900","40,758","1,900,000",0,0,0,1,00:04:29,00:20:59
,,,08/05/2026,Sex,OPeres,2,13,1,"132,400","426,800",8,"247,500","24,984","1,100,000",0,0,0,0,00:04:39,00:20:49
,,,08/05/2026,Sex,MoicaSlip,3,16,1,"152,500","392,400",11,"256,200","52,582","5,300,000",0,0,0,3,00:06:03,00:19:25
,,,08/05/2026,Sex,Tdz1,11,16,3,"316,900","430,400",30,"263,200","29,377","5,200,000",0,0,0,0,00:04:39,00:20:49
,,,08/05/2026,Sex,TiuPita,11,15,1,"438,900","391,000",41,"224,500","35,157","723,300",0,0,0,0,00:05:44,00:19:44
,,,08/05/2026,Sex,GhostFarmer,7,15,2,"208,400","462,900",33,"334,500","96,041","4,700,000",0,0,0,0,00:04:57,00:20:31
,,,08/05/2026,Sex,AlmeidaS,1,17,1,"16,463","387,500",7,"200,600","27,636","1,100,000",0,0,0,0,00:06:22,00:18:56
,,,08/05/2026,Sex,Ghunts,4,18,3,"135,500","368,200",9,"137,600","17,149","1,900,000",0,0,0,0,00:06:30,00:18:58
,,,08/05/2026,Sex,Sylar,11,17,3,"335,200","319,800",28,"129,700","18,000","2,400,000",0,0,0,0,00:06:29,00:18:59
,,,08/05/2026,Sex,ANF,2,21,1,"71,668","503,600",78,"194,500","52,753","42,510",0,0,0,0,00:07:25,00:18:03
,,,08/05/2026,Sex,Abeguar,7,18,2,"189,600","387,900",20,"173,600","21,485","1,400,000",0,0,0,3,00:06:40,00:18:48
,,,08/05/2026,Sex,Spots,3,1,2,0,"12,048",58,"10,803",635,0,0,0,0,0,00:00:12,00:25:16
,,,08/05/2026,Sex,Strongszoldkz,12,15,3,"366,500","267,000",19,"140,100","12,755","8,600,000",0,0,0,0,00:05:24,00:20:04
,,,08/05/2026,Sex,Henkkai,4,14,1,"174,100","361,800",24,"225,200","39,612","1,800,000",0,0,0,0,00:05:10,00:20:18
,,,08/05/2026,Sex,Kvaratskhelia7,30,14,4,"1,000,000","399,200",46,"221,100","33,192","9,200,000",0,0,0,0,00:04:31,00:20:57
,,,08/05/2026,Sex,Denzell,12,14,3,"356,800","497,200",34,"292,100","24,485","3,500,000",0,0,0,0,00:05:09,00:20:19
,,,08/05/2026,Sex,DEC,5,14,1,"123,600","342,300",16,"195,800","30,580","1,800,000",0,0,0,0,00:05:26,00:20:02
,,,08/05/2026,Sex,Sif,2,15,1,"80,371","421,500",21,"239,300","177,800","4,100,000",0,0,0,2,00:05:35,00:19:53
,,,08/05/2026,Sex,DrGabrielDr,11,14,2,"205,400","385,700",16,"220,200","67,637","5,400,000",0,0,0,0,00:04:36,00:20:52
,,,08/05/2026,Sex,Venus,1,14,1,"112,200","237,900",10,"85,493","8,589","651,000",0,0,0,0,00:05:40,00:19:48
,,,08/05/2026,Sex,BloodAxe,0,14,0,"55,821","467,100",38,"373,600","107,100","228,600",0,0,0,0,00:04:54,00:20:34
,,,08/05/2026,Sex,Slow,9,14,3,"306,800","252,400",50,"105,500","12,280",0,0,0,0,0,00:06:55,00:18:33
,,,08/05/2026,Sex,CorvoNegroo,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00:00,00:25:28
T2,Calpheon,PARTICIPAÇÃO,10/05/2026,Dom,ANF,6,48,3,"425,700","770,900",121,"311,900","82,512","404,900",0,0,0,1,00:21:36,00:30:21
,,,10/05/2026,Dom,Portela,9,22,1,"360,800","542,000",56,"314,300","38,349","2,700,000",0,0,0,0,00:11:42,00:40:15
,,,10/05/2026,Dom,TioTed,1,22,1,"9,313","399,500",4,"164,700","413,900",0,0,0,0,0,00:15:01,00:36:56
,,,10/05/2026,Dom,Tdz1,27,23,3,"721,400","700,800",47,"532,100","84,006","1,700,000",0,0,0,0,00:10:04,00:41:53
,,,10/05/2026,Dom,Mayke,6,25,1,"276,500","557,200",20,"304,300","42,311","15,950",0,0,0,1,00:13:54,00:38:03
,,,10/05/2026,Dom,Likimo,45,24,13,"1,500,000","554,600",189,"312,900","42,672","4,200,000",0,0,0,0,00:13:02,00:38:55
,,,10/05/2026,Dom,Slow,15,25,2,"711,800","550,400",182,"355,800","43,564",0,0,0,0,0,00:11:33,00:40:24
,,,10/05/2026,Dom,Jdiew,24,20,3,"599,400","521,200",62,"351,100","39,580","218,200",0,0,0,0,00:10:38,00:41:19
,,,10/05/2026,Dom,Strongszoldkz,42,19,3,"1,200,000","548,700",87,"396,900","46,395","5,700,000",0,0,0,0,00:08:38,00:43:19
,,,10/05/2026,Dom,Kvaratskhelia7,4,8,1,"199,900","161,200",19,"826,600","11,060","98,386",0,0,0,0,00:41:11,00:10:46
,,,10/05/2026,Dom,Goushin,16,20,1,"448,700","525,300",38,"344,900","97,055","1,900,000",0,0,0,1,00:10:47,00:41:10
,,,10/05/2026,Dom,OxiTo,21,14,4,"451,500","527,200",70,"461,100","62,025","1,000,000",0,0,0,3,00:09:05,00:42:52
,,,10/05/2026,Dom,Venus,8,19,2,"206,700","401,900",16,"192,400","27,252","281,700",0,0,0,0,00:09:53,00:42:04
,,,10/05/2026,Dom,Haro33,44,16,3,"714,700","477,100",60,"325,600","40,348","1,900,000",0,0,0,0,00:07:42,00:44:15
,,,10/05/2026,Dom,Abeguar,9,7,2,"10,219","107,200",487,"32,993","8,792",714,0,0,0,0,00:03:36,00:48:21
,,,10/05/2026,Dom,Illumi,13,26,2,"484,900","674,000",99,"496,100","83,856","4,200,000",0,0,0,0,00:12:39,00:39:18
,,,10/05/2026,Dom,Azly,20,28,3,"846,100","589,500",108,"299,100","43,989","4,100,000",0,0,0,0,00:15:23,00:36:34
,,,10/05/2026,Dom,XxGILxx,7,33,2,"235,100","599,200",18,"263,400","105,600","1,000,000",0,0,0,0,00:15:05,00:36:52
,,,10/05/2026,Dom,GhostFarmer,15,33,2,"652,400","752,400",93,"487,400","96,897","914,500",0,0,0,4,00:17:58,00:33:59
,,,10/05/2026,Dom,Hauks,1,33,1,"29,829","539,600",23,"196,500","549,800","135,300",0,0,0,0,00:22:08,00:29:49
,,,10/05/2026,Dom,Kosh,28,42,4,"1,000,000","778,400",204,"406,000","63,345","72,850",0,0,0,0,00:19:37,00:32:20
,,,10/05/2026,Dom,BloodAxe,19,37,2,"616,500","787,300",102,"458,500","75,074","1,400,000",0,0,0,0,00:16:19,00:35:38
,,,10/05/2026,Dom,Tripaloska,24,26,3,"861,700","783,000",136,"554,300","69,958","6,400,000",0,0,0,0,00:13:59,00:37:58
,,,10/05/2026,Dom,Infa,60,32,5,"1,700,000","715,300",352,"462,500","73,103",0,0,0,0,0,00:14:05,00:37:52
,,,10/05/2026,Dom,DEC,10,31,3,"260,800","613,900",43,"363,300","82,830","1,500,000",0,0,0,0,00:20:09,00:31:48
,,,10/05/2026,Dom,Denzell,22,28,2,"721,000","717,100",144,"460,300","56,629","1,500,000",0,0,0,0,00:13:20,00:38:37
,,,10/05/2026,Dom,MoicaSlip,15,31,2,"532,300","691,900",66,"410,000","64,916","4,100,000",0,0,0,4,00:14:55,00:37:02
,,,10/05/2026,Dom,Japah,6,29,2,"284,600","567,900",49,"322,600","58,923","1,200,000",0,0,0,1,00:15:15,00:36:42
,,,10/05/2026,Dom,ViTaoX,15,30,2,"654,700","704,100",106,"440,000","70,070","1,000,000",0,0,0,2,00:13:53,00:38:04
,,,10/05/2026,Dom,Spots,14,7,3,"6,473","85,751",199,"27,402","12,271",0,0,0,0,0,00:04:16,00:47:41
T2,Ulukita,VITÓRIA,11/05/2026,Seg,Slow,14,5,2,"322,200","206,500",49,"170,900","14,511","3,600,000",0,0,0,0,00:01:55,00:19:06
,,,11/05/2026,Seg,GhostFarmer,8,9,1,"249,900","288,700",41,"272,100","23,124","3,000,000",0,0,0,0,00:00:00,00:00:00
,,,11/05/2026,Seg,Likimo,18,6,2,"596,700","213,600",64,"173,500","15,761","10,800,000",0,0,0,0,00:01:55,00:19:06
,,,11/05/2026,Seg,XxGILxx,8,9,2,"154,700","177,200",22,"121,500","47,491","4,800,000",0,0,0,0,00:02:45,00:18:16
,,,11/05/2026,Seg,Infa,25,10,6,"583,200","236,700",109,"144,200","21,325","516,300",0,0,0,0,00:03:09,00:17:52
,,,11/05/2026,Seg,TiuPita,22,2,6,"469,000","211,700",66,"214,000","17,525","1,500,000",0,0,0,0,00:00:41,00:20:20
,,,11/05/2026,Seg,Japah,1,4,1,"92,834","150,200",4,"128,700","9,740","137,900",0,0,0,0,00:00:00,00:00:00
,,,11/05/2026,Seg,Jdiew,23,6,3,"320,600","214,300",37,"174,800","11,684","1,300,000",0,0,0,0,00:00:00,00:00:00
,,,11/05/2026,Seg,ANF,7,15,1,"186,800","331,800",40,"225,100","24,093","2,800,000",0,0,0,0,00:00:00,00:00:00
,,,11/05/2026,Seg,Tdz1,20,5,3,"419,700","298,000",31,"294,200","29,916","1,500,000",0,0,0,0,00:01:25,00:19:36
,,,11/05/2026,Seg,Strongszoldkz,23,3,4,"496,800","190,300",48,"172,300","16,612","11,300,000",0,0,0,0,00:00:47,00:20:14
,,,11/05/2026,Seg,MitinGOD,5,4,3,"262,900","150,000",27,"112,500","9,933","1,300,000",0,0,0,0,00:01:06,00:19:55
,,,11/05/2026,Seg,PAULAOl,28,3,7,"605,700","183,400",58,"174,400","29,594","5,400,000",0,0,0,0,00:00:56,00:20:05
,,,11/05/2026,Seg,CorvoNegroo,11,6,3,"201,600","206,700",31,"155,900","14,208",0,0,0,0,0,00:05:03,00:15:58
,,,11/05/2026,Seg,LinnWatts,4,8,2,"205,300","120,800",60,"41,952","7,682","955,800",58,0,154,0,00:00:00,00:00:00
,,,11/05/2026,Seg,DEC,3,9,2,"157,100","250,000",21,"221,500","20,951","3,900,000",0,0,0,0,00:03:12,00:17:49
,,,11/05/2026,Seg,ViTaoX,9,12,2,"188,000","275,800",30,"184,500","22,587","3,400,000",0,0,0,0,00:00:00,00:00:00
,,,11/05/2026,Seg,Hauks,0,13,0,"14,459","264,600",14,"136,600","170,900","612,000",0,0,0,0,00:00:00,00:00:00
,,,11/05/2026,Seg,Portela,13,7,4,"211,300","173,800",37,"109,700","12,950","5,900,000",0,0,0,1,00:02:18,00:18:43
,,,11/05/2026,Seg,Azly,17,11,5,"273,200","203,600",43,"94,791","11,450","5,600,000",0,0,0,0,00:00:00,00:00:00
,,,11/05/2026,Seg,BloodAxe,7,10,2,"228,600","215,700",52,"149,300","20,877","4,200,000",0,0,0,1,00:03:40,00:17:21
,,,11/05/2026,Seg,Severoz,5,10,2,"171,000","266,800",12,"182,800","23,943","837,300",0,0,0,0,00:00:00,00:00:00
,,,11/05/2026,Seg,Spots,3,9,1,"116,400","226,300",13,"159,900","15,579","3,800,000",0,0,0,0,00:00:00,00:00:00
,,,11/05/2026,Seg,Mayke,2,1,1,"21,837","65,992",22,"59,085","2,496",0,0,0,0,2,00:00:10,00:20:51
T2,Ulukita,VITÓRIA,12/05/2026,Ter,Tripaloska,23,13,3,"708,000","484,500",101,"388,300","33,878","1,400,000",0,0,0,0,00:05:02,00:30:14
,,,12/05/2026,Ter,Slow,11,18,3,"275,100","380,300",45,"224,100","24,754",0,0,0,0,0,00:11:20,00:23:56
,,,12/05/2026,Ter,Goushin,12,9,2,"262,300","330,600",25,"265,700","112,500","5,900,000",0,0,0,0,00:00:00,00:00:00
,,,12/05/2026,Ter,Tdz1,28,10,4,"580,100","423,400",44,"378,200","43,632","4,100,000",0,0,0,0,00:00:00,00:00:00
,,,12/05/2026,Ter,Illumi,26,10,4,"520,200","365,100",88,"333,400","40,598","1,700,000",0,0,0,0,00:03:44,01:31:32
,,,12/05/2026,Ter,GhostFarmer,23,13,4,"297,700","501,600",53,"418,300","46,417","5,900,000",0,0,0,0,00:05:04,00:30:12
,,,12/05/2026,Ter,Likimo,50,13,7,"1,100,000","401,700",117,"279,300","50,836","18,300,000",0,0,0,0,00:04:32,00:30:44
,,,12/05/2026,Ter,Kosh,31,12,9,"803,300","492,200",141,"414,400","35,013",0,0,0,0,0,00:04:44,00:30:32
,,,12/05/2026,Ter,Valladao,7,15,2,"122,600","356,600",21,"225,300","86,224","3,200,000",0,0,0,2,00:00:00,00:00:00
,,,12/05/2026,Ter,Infa,36,17,7,"1,000,000","424,700",188,"325,600","35,224","486,500",0,0,0,0,00:06:43,00:28:33
,,,12/05/2026,Ter,CorvoNegroo,19,11,2,"529,000","368,500",80,"287,800","28,021","293,300",0,0,0,0,00:03:53,00:31:23
,,,12/05/2026,Ter,Japah,0,7,0,"67,069","208,000",7,"154,300","14,748","386,000",0,0,0,2,00:03:58,00:31:18
,,,12/05/2026,Ter,OxiTo,21,6,2,"241,200","321,800",46,"304,600","34,810","6,300,000",0,0,0,0,00:00:00,00:00:00
,,,12/05/2026,Ter,ExtincT,16,7,2,"495,500","370,500",33,"329,600","33,798","4,600,000",0,0,0,1,00:00:00,00:00:00
,,,12/05/2026,Ter,ANF,6,24,3,"252,600","430,900",71,"225,000","41,334","3,500,000",0,0,0,1,00:00:00,00:00:00
,,,12/05/2026,Ter,PAULAOl,38,5,6,"1,000,000","305,000",121,"291,500","97,068","10,400,000",0,0,0,0,00:01:48,00:33:28
,,,12/05/2026,Ter,BloodAxe,14,16,3,"310,900","452,900",54,"335,400","37,148","5,100,000",0,0,0,1,00:00:00,00:00:00
,,,12/05/2026,Ter,Honsberg,1,20,1,"49,444","375,700",26,"169,000","347,900",0,0,0,0,3,00:08:45,00:26:31
,,,12/05/2026,Ter,Kordri,16,12,2,"401,600","354,500",36,"268,100","43,822","5,700,000",0,0,0,1,00:00:00,00:00:00
,,,12/05/2026,Ter,DEC,15,14,2,"241,800","364,800",29,"244,600","32,888","4,700,000",0,0,0,0,00:00:00,00:00:00
,,,12/05/2026,Ter,ViTaoX,16,14,2,"378,800","395,400",74,"301,700","38,689","2,200,000",0,0,0,1,00:05:55,00:29:21
,,,12/05/2026,Ter,Azly,11,14,3,"369,400","333,600",44,"226,800","23,542","11,800,000",0,0,0,0,00:00:00,00:00:00
,,,12/05/2026,Ter,Mayke,1,2,1,985,"25,618",52,"10,607","2,491",0,0,0,0,0,00:00:27,00:34:49
T2,Calpheon,VITÓRIA,14/05/2026,Qui,Strongszoldkz,27,15,4,"903,500","495,200",57,"348,900","50,967","22,700,000",0,0,0,0,00:06:23,00:40:56
,,,14/05/2026,Qui,ANF,7,37,2,"397,700","766,500",94,"354,500","62,615","4,300,000",0,0,0,0,00:15:56,00:31:23
,,,14/05/2026,Qui,LinnWatts,3,16,1,"280,600","298,700",132,"120,100","25,729","1,500,000",299,0,362,2,00:08:34,00:38:45
,,,14/05/2026,Qui,OPeres,5,19,1,"402,000","648,500",43,"435,500","52,415","5,400,000",0,0,0,0,00:11:54,00:35:25
,,,14/05/2026,Qui,Likimo,39,19,5,"1,200,000","631,200",121,"419,200","57,726","32,200,000",0,0,0,0,00:08:26,00:38:53
,,,14/05/2026,Qui,Tdz1,24,20,3,"668,600","654,900",41,"432,900","71,262","8,500,000",0,0,0,0,00:08:56,00:38:23
,,,14/05/2026,Qui,Pium,5,16,1,"265,100","517,300",32,"341,200","49,924","5,700,000",0,0,0,0,00:10:17,00:37:02
,,,14/05/2026,Qui,PAULAOl,43,12,3,"1,400,000","595,200",141,"457,100","142,000","20,700,000",0,0,0,0,00:05:21,00:41:58
,,,14/05/2026,Qui,Haro33,23,16,3,"646,300","484,200",51,"302,700","40,564","27,700,000",0,0,0,0,00:06:37,00:40:42
,,,14/05/2026,Qui,TiuPita,15,9,4,"659,100","585,900",76,"482,500","45,786",0,0,0,0,0,00:04:01,00:43:18
,,,14/05/2026,Qui,Jdiew,34,9,3,"1,000,000","533,100",109,"426,900","42,369","1,500,000",0,0,0,0,00:03:14,00:44:05
,,,14/05/2026,Qui,Kosh,17,21,2,"637,300","535,000",124,"302,500","42,635",0,0,0,0,0,00:09:14,00:38:05
,,,14/05/2026,Qui,Azly,19,22,3,"513,400","572,900",59,"309,700","41,965","24,300,000",0,0,0,0,00:15:38,00:31:41
,,,14/05/2026,Qui,GhostFarmer,12,31,2,"471,400","790,000",81,"440,000","73,263","6,300,000",0,0,0,3,00:14:20,00:32:59
,,,14/05/2026,Qui,SsFenixsS,1,31,1,"1,089","487,300",3,"157,000","400,400","5,653",0,0,0,0,00:14:51,00:32:28
,,,14/05/2026,Qui,XxGILxx,4,32,1,"166,800","624,300",21,"259,400","349,600","10,700,000",0,0,0,0,00:14:32,00:32:47
,,,14/05/2026,Qui,CBUM,4,22,1,"243,100","471,100",17,"222,800","29,323",0,0,0,0,0,00:11:55,00:35:24
,,,14/05/2026,Qui,Atomica,8,28,1,"201,400","570,500",9,"253,100","42,211","6,100,000",0,0,0,0,00:12:09,00:35:10
,,,14/05/2026,Qui,YANKEES,6,27,2,"235,300","597,000",16,"290,000","48,800","2,900,000",0,0,0,0,00:11:49,00:35:30
,,,14/05/2026,Qui,Honsberg,1,28,1,"42,087","533,100",15,"206,000","389,900",0,0,0,0,2,00:12:43,00:34:36
,,,14/05/2026,Qui,Tripaloska,23,23,3,"882,200","911,400",162,"641,800","69,214","20,800,000",0,0,0,0,00:10:30,00:36:49
,,,14/05/2026,Qui,ViTaoX,13,25,2,"521,100","699,500",87,"420,000","63,184","9,700,000",0,0,0,0,00:12:16,00:35:03
,,,14/05/2026,Qui,Mayke,1,0,1,"170,300","15,743",88,"14,224",765,0,0,0,0,0,00:00:00,00:47:19
T2,Calpheon,PARTICIPAÇÃO,15/05/2026,Sex,Anthropos,12,15,3,"585,400","431,900",118,"264,400","35,209","1,100,000",0,0,0,1,00:07:36,00:41:38
,,,15/05/2026,Sex,TiuPita,27,14,4,"772,200","531,400",101,"373,300","54,906","403,200",0,0,0,2,00:06:58,00:42:16
,,,15/05/2026,Sex,LinnWatts,6,16,1,"271,900","365,900",254,"186,100","26,941","1,900,000",372,0,192,0,00:06:53,00:42:21
,,,15/05/2026,Sex,Azly,12,35,4,"627,700","640,600",70,"248,600","48,057","7,100,000",0,0,0,0,00:20:53,00:28:21
,,,15/05/2026,Sex,Hrodrich,21,16,4,"550,800","582,100",50,"339,400","133,700","3,200,000",0,0,0,0,00:08:00,00:41:14
,,,15/05/2026,Sex,Kolicheva,5,18,1,"102,200","619,500",14,"375,200","976,500","243,300",0,0,0,0,00:07:03,00:42:11
,,,15/05/2026,Sex,Goushin,15,17,2,"561,100","583,100",54,"383,500","115,100","3,300,000",0,0,0,0,00:07:30,00:41:44
,,,15/05/2026,Sex,Yufine,11,18,3,"321,600","507,600",45,"286,000","38,500","2,500,000",0,0,0,4,00:11:16,00:37:58
,,,15/05/2026,Sex,CorvoNegroo,20,15,2,"749,600","627,300",130,"454,400","49,784","1,400,000",0,0,0,0,00:06:32,00:42:42
,,,15/05/2026,Sex,KIDISGRAMA,2,15,1,"21,588","521,200",3,"312,200","1,000,000","73,031",0,0,0,0,00:07:00,00:42:14
,,,15/05/2026,Sex,Strongszoldkz,43,13,5,"1,100,000","540,600",75,"401,200","52,827","10,300,000",0,0,0,0,00:05:11,00:44:03
,,,15/05/2026,Sex,OxiTo,31,11,3,"539,700","647,300",81,"502,700","82,393","3,900,000",0,0,0,0,00:04:51,00:44:23
,,,15/05/2026,Sex,Kvaratskhelia7,40,19,5,"1,200,000","697,700",66,"481,500","77,100","9,700,000",0,0,0,0,00:08:54,00:40:20
,,,15/05/2026,Sex,Vitiin,69,11,9,"1,300,000","415,100",112,"283,900","67,855","12,200,000",0,0,0,0,00:04:46,00:44:28
,,,15/05/2026,Sex,Pium,18,13,2,"429,400","519,100",45,"367,800","49,107","1,300,000",0,0,0,0,00:09:50,00:39:24
,,,15/05/2026,Sex,Haro33,39,11,4,"1,100,000","543,700",77,"409,900","52,265","15,000,000",0,0,0,0,00:05:06,00:44:08
,,,15/05/2026,Sex,Mayke,3,10,1,"105,600","256,800",32,"134,200","17,596","200,700",0,0,0,0,00:03:28,00:45:46
,,,15/05/2026,Sex,Illumi,20,20,3,"609,400","745,200",131,"532,300","92,338","3,700,000",0,0,0,0,00:09:00,00:40:14
,,,15/05/2026,Sex,ExtincT,25,22,3,"801,500","630,300",57,"378,400","54,606","2,500,000",0,0,0,0,00:09:51,00:39:23
,,,15/05/2026,Sex,BloodAxe,29,29,7,"512,500","743,400",84,"403,300","73,579","4,700,000",0,0,0,0,00:12:44,00:36:30
,,,15/05/2026,Sex,Tripaloska,31,29,2,"1,000,000","910,100",154,"573,000","147,700","13,000,000",0,0,0,0,00:13:28,00:35:46
,,,15/05/2026,Sex,DEC,11,28,2,"365,000","682,800",55,"353,400","75,673","4,500,000",0,0,0,0,00:16:09,00:33:05
,,,15/05/2026,Sex,XxGILxx,4,34,1,"235,200","611,700",22,"227,500","221,400","5,300,000",0,0,0,0,00:15:03,00:34:11
,,,15/05/2026,Sex,ViTaoX,13,35,2,"529,900","821,900",83,"429,900","77,412","7,400,000",0,0,0,0,00:16:11,00:33:03
,,,15/05/2026,Sex,Ghunts,13,34,3,"405,800","730,700",50,"326,200","65,088","5,300,000",0,0,0,0,00:16:14,00:33:00
,,,15/05/2026,Sex,Denzell,26,21,4,"595,800","651,300",94,"412,100","58,460","5,200,000",0,0,0,0,00:09:19,00:39:55
,,,15/05/2026,Sex,Valladao,8,28,2,"216,900","627,600",44,"295,900","219,000","2,200,000",0,0,0,1,00:15:58,00:33:16
,,,15/05/2026,Sex,Whiskeys,8,26,2,"242,300","584,000",22,"289,400","137,400","4,300,000",0,0,0,0,00:11:16,00:37:58
,,,15/05/2026,Sex,Atomica,8,24,2,"304,100","601,200",12,"315,800","49,685","3,500,000",0,0,0,0,00:10:16,00:38:58
,,,15/05/2026,Sex,Japah,9,24,2,"274,600","533,400",36,"257,500","57,139","2,400,000",0,0,0,0,00:14:53,00:34:21
,,,15/05/2026,Sex,GhostFarmer,19,28,2,"760,200","901,000",98,"574,500","95,728","7,200,000",0,0,0,0,00:12:11,00:37:03
,,,15/05/2026,Sex,Urahara,15,25,2,"297,400","606,200",18,"315,200","58,878","4,300,000",0,0,0,0,00:10:55,00:38:19
,,,15/05/2026,Sex,Honsberg,1,26,1,"64,867","517,200",25,"211,700","261,800","72,556",0,0,0,1,00:12:28,00:36:46
,,,15/05/2026,Sex,Arquitorto,10,25,2,"495,100","874,800",59,"570,200","88,887","5,700,000",0,0,0,1,00:10:59,00:38:15
,,,15/05/2026,Sex,Venus,7,10,1,"369,800","318,400",34,"192,900","25,672","3,000,000",0,0,0,0,00:04:13,00:45:01
T2,Ulukita,VITÓRIA,17/05/2026,Dom,CorvoNegroo,12,15,2,"630,200","597,200",80,"419,400","43,343","995,100",0,0,0,0,00:05:36,00:35:12
,,,17/05/2026,Dom,Anthropos,11,19,2,"546,000","432,100",103,"217,100","33,503","504,200",0,0,0,0,00:10:06,00:30:42
,,,17/05/2026,Dom,GhostFarmer,21,29,5,"637,400","749,600",111,"426,200","70,886","6,600,000",0,0,0,0,00:12:10,00:28:38
,,,17/05/2026,Dom,Portela,13,14,2,"424,800","424,400",35,"250,100","33,130","13,800,000",0,0,0,0,00:05:31,00:35:17
,,,17/05/2026,Dom,ANF,17,40,3,"507,500","788,400",117,"344,100","68,544","3,500,000",0,0,0,0,00:17:12,00:23:36
,,,17/05/2026,Dom,OPeres,15,17,2,"498,900","610,800",85,"410,800","52,429","2,400,000",0,0,0,0,00:12:11,00:28:37
,,,17/05/2026,Dom,Tdz1,24,17,3,"739,200","685,000",57,"489,700","56,189","1,800,000",0,0,0,0,00:07:16,00:33:32
,,,17/05/2026,Dom,Strongszoldkz,28,14,3,"960,000","495,800",87,"350,900","35,583","14,900,000",0,0,0,0,00:05:25,00:35:23
,,,17/05/2026,Dom,Denzell,18,17,2,"730,600","623,100",118,"426,900","47,032","2,500,000",0,0,0,0,00:08:00,00:32:48
,,,17/05/2026,Dom,Kordri,15,14,3,"514,700","585,700",54,"434,600","52,056","4,900,000",0,0,0,0,00:07:48,00:33:00
,,,17/05/2026,Dom,Venus,15,12,4,"450,300","354,400",42,"205,300","20,561","3,700,000",0,0,0,0,00:05:56,00:34:52
,,,17/05/2026,Dom,LinnWatts,0,6,0,"109,500","168,900",104,"102,200","12,137","331,300",413,0,296,2,00:02:08,00:38:40
,,,17/05/2026,Dom,Vitiin,42,14,6,"962,100","433,500",96,"273,000","32,429","13,700,000",0,0,0,0,00:05:49,00:34:59
,,,17/05/2026,Dom,PAULAOl,64,9,6,"1,600,000","553,300",148,"442,500","86,811","13,900,000",0,0,0,0,00:21:51,00:37:57
,,,17/05/2026,Dom,Haro33,34,11,4,"859,800","463,800",65,"339,700","308,800","10,600,000",0,0,0,0,00:03:51,00:36:57
,,,17/05/2026,Dom,OxiTo,18,10,2,"356,000","555,000",67,"440,400","51,606","2,200,000",0,0,0,0,00:04:44,00:36:04
,,,17/05/2026,Dom,Likimo,76,18,11,"1,500,000","585,300",179,"375,500","41,554","17,500,000",0,0,0,0,00:06:56,00:33:52
,,,17/05/2026,Dom,BloodAxe,16,18,4,"551,300","622,400",111,"417,100","49,867","3,400,000",0,0,0,0,00:08:08,00:32:40
,,,17/05/2026,Dom,KIDISGRAMA,0,19,0,"34,137","553,600",3,"304,600","958,800","531,100",0,0,0,6,00:08:33,00:32:15
,,,17/05/2026,Dom,Kosh,44,27,3,"1,400,000","779,900",240,"468,800","51,819","19,578",0,0,0,0,00:12:23,00:28:25
,,,17/05/2026,Dom,Slow,18,25,3,"739,100","569,100",125,"294,400","38,775",0,0,0,0,0,00:13:06,00:27:42
,,,17/05/2026,Dom,ViTaoX,6,28,1,"750,400","737,500",135,"422,600","61,836","5,700,000",0,0,0,0,00:12:30,00:28:18
,,,17/05/2026,Dom,Abeguar,12,33,2,"308,500","603,300",26,"231,000","46,147","3,700,000",0,0,0,0,00:16:35,00:24:13
,,,17/05/2026,Dom,Hauks,1,32,1,"37,694","586,300",21,"213,200","366,800","59,232",0,0,0,0,00:15:41,00:25:07
,,,17/05/2026,Dom,Japah,16,2,2,"464,700","37,540",561,"17,557","17,034","6,914",0,0,0,0,00:00:26,00:40:22
,,,17/05/2026,Dom,Infa,30,25,5,"943,100","569,600",183,"290,500","46,237","434,400",0,0,0,0,00:12:20,00:28:28
